-4.789993484893491e-16 -4.568318995143338e-16 -7.865826515628927e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1454336084537807e-16 3.3198550574570155e-16 5.287192209401021e-16 0.05173403334427776 0.0650300870551574 0.13164925853649828 0.1637781308998703 0.21413109719604073 0.21981433351827523 0.22828877739634576 0.27863916006578915 0.3087908820442694 0.31886361286571485 0.3320609817217417 0.36860241450168346 0.45267962781108984 0.47910658210023765 0.5144054140206361 0.5466026678405589 0.585305672648352 0.6629646878414317 0.6892674203398468 0.6965713458471419 0.7269507554175438 0.7411019042332829 0.7543776693560089 0.7744855704602613 0.7943177797725453 0.8125052358817908 0.974464246961084 0.9999999999999988 0.999999999999999 1.0 1.0 1.0000000000000009 1.0000000000000013 1.000000000000003 1.080049601591508 1.3314156519962095 1.3459859039566708 1.4144263007668 1.504591118438137 1.5500047729789819 1.6069054444591324 1.6895968249412785 1.8959284776999572 1.9999999999999998 2.0000000000000004 2.0000000000000044 2.1263131933248145 2.1390818490318364 2.1867738094391123 2.2239813396417034 2.2677462993080004 2.30986725290249 2.372102960024822 2.427136082334645 2.710394334633551 2.7656235860304146 2.9065144003209022 3.0000000000000027 3.000000000000003 3.0000000000000053 3.1087206905339038 3.174285009374579 3.280211546912589 3.386479714091461 3.394464968339024 3.47052276998338 3.520270766973487 3.5505393078708316 3.7983332823062463 4.046847952040028 4.256276199106114 4.317367645165203 4.411209759812956 4.572028490890064 4.801046294245003 4.961763343817084 5.07217775147769 5.110454671541561 5.580093150566731 5.96273294933313 6.1122502259787925 6.316732738401206 6.506001815034029 6.712823686265514 6.888281731192302 7.146517734477613 7.440148757504435 7.857607588040398 8.346494760790025 8.93524324757353 9.308438214281496 9.912704682581404 
-1.1494161050885185e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.3547812204623934e-16 0.08415036742323963 0.13096791569668445 0.15178905526957023 0.184023205774107 0.19806226419516132 0.24037583661249823 0.2613327038087285 0.27884139860575136 0.3318426992889273 0.3522184370017346 0.37263254949394004 0.4295133422185002 0.4797986086993879 0.5826122560075947 0.6053249622272343 0.6404472007005123 0.6696683192554399 0.6880204102199223 0.7351691947838168 0.7777541180034454 0.7848096146219855 0.808651720693124 0.834837702993572 0.8916575060748012 0.9999999999999983 0.9999999999999999 1.0 1.0000000000000009 1.148749398886463 1.1637504487688584 1.3389615273906876 1.4360089187669731 1.4724749352959627 1.55495813208737 1.6888621110660158 1.700321426594496 1.7827189130643968 1.95733509634534 2.0 2.202250303807598 2.2338601436164573 2.309736095457616 2.4093794082148756 2.4447253165063056 2.513286890506048 2.5334308055364843 2.5564185999611966 2.617789761741216 2.664036235710661 2.8388749484225975 2.915646190464919 2.999999999999999 3.000000000000001 3.0926386074580186 3.246979603717463 3.2673335156983927 3.2969084278176655 3.6372057000427622 3.6499446863881384 3.6651882694589757 3.746394654214828 3.819067436959837 4.036109500691463 4.177922249616946 4.231050799307639 4.40736821408722 4.473318798660888 4.537782690784304 4.724073324123403 4.830213146508306 5.100288225680019 5.2759898528631135 5.410228358667974 5.513808885503272 5.706461241633246 5.871394771413683 6.166369156502925 6.204858459356759 6.477042397244357 6.941650498896728 7.1620308981850656 7.675587845971605 7.872702112873568 7.996739585385274 8.019962340278115 8.177201144278056 8.337420351590685 8.42029738793975 8.572137235121135 9.00000000000004 9.130818645086688 9.289726253529311 9.588251151015195 10.089061450786106 12.162395126778938 
-5.726371886876116e-16 -9.840398952210243e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0397137396855711e-16 1.131054483639652e-16 2.0327154349943235e-16 2.0404073159485207e-16 2.553921248285492e-16 4.616817188921359e-16 0.014928667494591869 0.039350112885542174 0.05027448780075335 0.08323041188158511 0.1480038907351006 0.16244462082751024 0.16939703956335952 0.172909084714799 0.24771610370875458 0.2738221146802248 0.3826476385253228 0.38501195403683447 0.47594217118803633 0.4921805525167583 0.5363864686963552 0.5792102789630645 0.5884427363214482 0.609048738686573 0.6364058471236964 0.6617387872822834 0.7389555659826514 0.755737788151237 0.7639320225002117 0.7779111352835393 0.8803805921701535 0.9570674188049407 0.9999999999999977 0.999999999999999 1.0875005335691297 1.2158871370206945 1.2246635606185814 1.3764155421012207 1.496876016173415 1.5415815470986343 1.6511780592642056 1.6638124943691626 1.6795419183957172 1.7386518165552545 1.790711278475972 1.824257415960248 1.9972655629926792 1.999999999999998 1.9999999999999987 1.9999999999999998 2.000000000000001 2.0000000000000013 2.000000000000004 2.2090569265353106 2.2725341524105125 2.315826684328947 2.366369754118558 2.447463292805496 2.502415315878707 2.8083815037140036 2.9456879508789005 2.9984497082668193 3.000000000000012 3.11601629330811 3.1355784889669938 3.2864631023122803 3.299483163018284 3.3022642442353645 3.3568357194540703 3.396962985754331 3.4633423101280845 3.843704572703787 3.9138410361517 3.9562952014676296 4.000000000000012 4.173368648611597 4.256289158123977 4.49173380997805 4.508522040705538 4.696310916351851 4.719176208729041 4.750316115792666 4.925401414068574 4.975004794002867 5.168133692464614 5.236067977499769 5.291732907315436 5.399433280168129 5.7361700969548925 6.150227503638394 6.229969567300522 6.601445566469106 6.6329445596547085 6.905475842315987 7.542424839771703 7.801459540524546 
(-7.047416852745382e-16+0j) (-7.01870404062642e-16+0j) (-2.1485884554511187e-16+0j) (-1.6346888525237665e-16-3.428043908288188e-16j) (-1.6346888525237665e-16+3.428043908288188e-16j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (1.5723729807726352e-17+0j) (0.03669580605544215+0j) (0.07939769853710055+0j) (0.08976110662085546+0j) (0.12794218758884562+0j) (0.1499025273405813+0j) (0.21419007628582284+0j) (0.22282793069768614+0j) (0.2712584603815771+0j) (0.29047377759363047+0j) (0.30867452464829975+0j) (0.359317245548884+0j) (0.3952003923628373+0j) (0.428084025165281+0j) (0.4317552901336258+0j) (0.4996972025460076+0j) (0.5428124548824742+0j) (0.5967171112403797+0j) (0.6150905684565346+0j) (0.6379252230333892+0j) (0.6731014844671466+0j) (0.6869699183151311+0j) (0.725869152028205+0j) (0.7285259183318132+0j) (0.7830172060344303+0j) (0.8107581372686632+0j) (0.8243173071745262+0j) (0.840052923007337+0j) (0.9607990973717723+0j) (0.9999999999999987+0j) (0.9999999999999991+0j) (0.9999999999999997+0j) (0.9999999999999998+0j) (1.0000000000000004+0j) (1.0205310478460066+0j) (1.195694920672034+0j) (1.2593355086302207+0j) (1.388999313923108+0j) (1.4364479285842422+0j) (1.5248329794587752+0j) (1.7063627778096586+0j) (1.7330524965624403+0j) (1.919043498932189+0j) (1.9970660272393992+0j) (1.999999999999996+0j) (1.999999999999999+0j) (2.000000000000002+0j) (2.211335287052442+0j) (2.2376642319130133+0j) (2.313043764676053+0j) (2.3817881985475235+0j) (2.447108504668854+0j) (2.5277906702481507+0j) (2.645552252465645+0j) (2.707429775715724+0j) (2.9099391090506908+0j) (2.9804847963105994+0j) (2.9999999999999982+0j) (3+0j) (3.0000000000000027+0j) (3.202037577310371+0j) (3.244341550802129+0j) (3.4151159143699865+0j) (3.459406594301157+0j) (3.5840233042415366+0j) (3.627513490741572+0j) (3.7672589743913973+0j) (4.016131649604449+0j) (4.17491784613754+0j) (4.2394905370442375+0j) (4.407531391797014+0j) (4.5856955781981075+0j) (4.768363276818813+0j) (5.106081991566303+0j) (5.1739782576881925+0j) (5.445114876285333+0j) (5.486203438542405+0j) (5.602610848851748+0j) (5.798696230493795+0j) (6.00000000000001+0j) (6.103799158762098+0j) (6.168974394467568+0j) (6.931175037161573+0j) (7.589518267413834+0j) (7.843447547439408+0j) (8.766524649791336+0j) (9.61740977235301+0j) 
(-6.283715243823914e-16+0j) (-4.371903466128493e-16+0j) (-9.781680220116153e-17+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (3.536237653551405e-16+0j) (7.458653592173753e-16-1.7214443377734837e-16j) (7.458653592173753e-16+1.7214443377734837e-16j) (1.091596164443183e-15+0j) (0.05831612207174101+0j) (0.11953986615282995+0j) (0.14498982712328753+0j) (0.17906428578138142+0j) (0.20542722501851735+0j) (0.2765199467283488+0j) (0.34268539555420574+0j) (0.3734375260509653+0j) (0.39890145039246777+0j) (0.5059563952211276+0j) (0.5343155799273162+0j) (0.5856069927710638+0j) (0.6094765473169426+0j) (0.6483937451415253+0j) (0.6588999813441122+0j) (0.7221285449232999+0j) (0.7629220561856449+0j) (0.7818089633680936+0j) (0.8237816840214077+0j) (0.9079551577898533+0j) (0.9801262787449285+0j) (1.000000000000001+0j) (1.0000000000000016+0j) (1.000000000000002+0j) (1.0577009257559364+0j) (1.1644736009361918+0j) (1.2334019638854974+0j) (1.3323021013343108+0j) (1.3986355449964996+0j) (1.5129785012779104+0j) (1.5704251056362037+0j) (1.7159693105469502+0j) (1.8743126589852896+0j) (1.962073768948878+0j) (1.9999999999999984+0j) (1.9999999999999998+0j) (2.000000000000001+0j) (2.118619880600533+0j) (2.180684836726611+0j) (2.23608263132581+0j) (2.4448540945500326+0j) (2.5132253615761835+0j) (2.521948066068917+0j) (2.600566994858773+0j) (2.6612315853729043+0j) (2.6892759651998364+0j) (2.9234038049643165+0j) (3.0000000000000004+0j) (3.000000000000004+0j) (3.017786181198585+0j) (3.1349708744629843+0j) (3.239702302522309+0j) (3.292004530798541+0j) (3.4316345805761785+0j) (3.6799642135794572+0j) (3.7341082271907537+0j) (3.8101187416429996+0j) (3.928636010704476+0j) (3.999999999999998+0j) (4.00094077507041+0j) (4.139028549296321+0j) (4.278544446220289+0j) (4.387582319052021+0j) (4.444502996043806+0j) (4.577225355069904+0j) (4.704224178253418+0j) (4.735178083340801+0j) (4.876293329240203+0j) (4.971685853092756+0j) (5.088535545679977+0j) (5.419821511844327+0j) (5.523864679751583+0j) (5.63205969844905+0j) (6.15104567339017+0j) (6.3741630035866725+0j) (6.646398184446811+0j) (7.3579879491862386+0j) (7.44801223035266+0j) (8.496827591019125+0j) (10.14473210976056+0j) 
-1.547373340571312e-15 -7.895162222946894e-16 -1.131529630575724e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8625560999747276e-16 4.073690874972847e-16 0.04008975758700978 0.06346630298496428 0.07859026767444958 0.09893333301109028 0.11217207849622404 0.15990183289554594 0.18850101538827252 0.21003043821724074 0.2693049197841522 0.2928946991694526 0.31376371861014174 0.3239190955281379 0.34620923789390506 0.3464011634509447 0.4052076253756599 0.44732733859536067 0.5252308962971074 0.5880919385831717 0.6162334401632509 0.6687215185831147 0.7325544414790142 0.7989681393005006 0.8752073939577187 0.9744300214270668 0.999999999999999 1.0000000000000007 1.0000000000000009 1.0000000000000009 1.0000000000000013 1.1813388572296033 1.1891343936321475 1.2709453159417752 1.4556164835333427 1.4712021143593292 1.4950371051899956 1.5068472363871288 1.589108336854526 1.7047320369154444 1.8229852908726054 1.8532136581301637 1.9220154865815648 2.0 2.000000000000001 2.0000000000000027 2.146959258205006 2.1590866464284715 2.1838788796077053 2.2391975823903394 2.3754251015190824 2.4221212310046125 2.5360845503980807 2.7187550525125443 2.848406006056322 2.8695572373368883 3.0000000000000036 3.0000000000000067 3.119330192839584 3.13096401513494 3.15514343140836 3.2130924299404398 3.480525724987325 3.5702534764987677 3.635273726092573 3.8692425871670233 3.921533337962353 4.004458343202508 4.019906695306621 4.315700631567713 4.53111500064231 4.599410312367738 4.6320862866163575 5.108697801245306 5.110882395902198 5.146245638117887 5.215863336019181 5.355248308764256 5.9339520695224754 5.980926941757618 6.000000000000002 6.2581943206505315 6.432938343075462 6.738457227720204 7.000000000000004 7.0621994366270995 7.419213366162776 7.928785784913421 8.672560362246788 
-5.35674447053646e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.479638698784794e-17 1.8668813250041895e-15 0.07421804096548472 0.1390408152868654 0.19133021139772646 0.2359666773663639 0.2477199654318031 0.34270506954655877 0.3671402579496521 0.381966011250106 0.6190687928096533 0.6772429540174005 0.7645675045198637 0.7896450091611044 0.7962844057643965 0.8214039446726644 0.8847549021100068 0.9999999999999983 0.9999999999999999 1.0000000000000018 1.0112506831019044 1.0822750500091727 1.1077431520857115 1.1854740460117121 1.3676641143453792 1.4744703634897165 1.5911883251629604 1.5988446016658868 1.735515541330152 1.7457672778689204 1.8822706762085988 1.8989578138630496 1.9999999999999996 2.000000000000001 2.0000000000000036 2.0076423728934345 2.3185824499413825 2.3549957784566535 2.439711739380036 2.539071355301909 2.618033988749889 2.7368395188910015 2.9001127313160793 3.135616977842235 3.2327723371944246 3.462023644852832 3.512725763701286 3.6010672120367486 3.6659845649742078 4.000000000000001 4.0057587172173275 4.051064822921656 4.112475496433938 4.308026720309136 4.472582752106175 4.792870435499888 4.865630053726019 5.046462881842157 5.2744285315928625 5.29427563725957 5.526117005967749 5.752618041573929 5.7767993231328445 6.026934947783836 6.220940410605725 6.359032849811465 6.362698896355675 6.869323862460917 7.020793487230367 7.07293462587798 7.272583003346888 7.326726573155296 7.645285747568288 7.84378601294878 8.19622102088999 8.565611364025507 8.816687234383835 9.777609411328378 10.141220180575344 10.244376510234849 10.628261335898985 11.081841553868484 11.366741076844589 12.191923845949097 12.758945479440252 14.141605896368738 16.2491476105387 
-4.417978179095515e-16 -1.2090647268168968e-16 -3.730974967663948e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.909959211647864e-17 4.636106924475634e-16 8.601160488813723e-16 0.05096700445303909 0.09323752097633456 0.109233279549131 0.12364269956981312 0.16343290963754964 0.17544632058764328 0.24890087894018328 0.26941084173175667 0.32475269151687525 0.35158085651081705 0.42018728869555827 0.514781370284153 0.5240716092529192 0.5532468651764256 0.6048670002100751 0.7102711243570962 0.7354781853811294 0.7879740973451949 0.951673892958141 0.9999999999999987 0.9999999999999997 0.9999999999999997 0.9999999999999998 1.000000000000001 1.0000000000000013 1.0000000000000016 1.0000000000000016 1.0000000000000022 1.1889083894791175 1.2819841092129023 1.3626769300517199 1.4386207162923732 1.4937172456627739 1.5489215300244326 1.6116869548948265 1.727670166326439 1.8528758036627733 1.9999999999999993 2.000000000000001 2.000000000000001 2.000000000000002 2.0271613433574367 2.131164060828092 2.372761821455929 2.3801516767115634 2.5410648177609403 2.6026993473818325 2.6709288358317105 2.9999999999999973 3.000000000000001 3.0000000000000053 3.0000000000000093 3.0320778523603673 3.2314039601314577 3.245495046479252 3.5475608338167146 3.742987620606379 3.8498841797922148 3.873605692430627 4.081209840695449 4.105895314299707 4.219351745140541 4.370185181474634 4.410430220149361 4.583682195611219 4.589636327725871 4.707118786937033 4.870804749010602 5.122241027814091 5.289946190819131 5.374200851707889 5.7857143473251105 6.172440368795206 6.27276689173242 6.548318581837675 6.798358764224619 7.291326862204994 7.553916430486903 9.157684896668208 11.225605053653899 
(-1.1904351439293615e-15+0j) (-8.333488386883796e-16+0j) (-7.687303268380563e-16+0j) (-4.1489159888704657e-16-2.0762535370759467e-16j) (-4.1489159888704657e-16+2.0762535370759467e-16j) (-3.5688728716706704e-16-1.317266016344449e-16j) (-3.5688728716706704e-16+1.317266016344449e-16j) (-2.2237466480524987e-16+0j) (-1.6718725890769666e-16+0j) (-1.730437715796461e-17+0j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (3.5347390176311363e-16+0j) (7.61778348483143e-16+0j) (0.07074121562763654+0j) (0.11570758201388365+0j) (0.15087542744931645+0j) (0.18685762679495022+0j) (0.22504655905145668+0j) (0.2939212086010488+0j) (0.3248691294333549+0j) (0.32513493301156254+0j) (0.4454808968152743+0j) (0.477131189495613+0j) (0.6526733657464086+0j) (0.6761083173652918+0j) (0.7777555939390818+0j) (0.7946288897168424+0j) (0.8503229630486931+0j) (0.9576691773246033+0j) (0.9999999999999993+0j) (1.0000000000000002+0j) (1.0000000000000004+0j) (1.0000000000000004+0j) (1.0000000000000004+0j) (1.0000000000000007+0j) (1.000000000000001+0j) (1.0000000000000013+0j) (1.2773623063700963+0j) (1.404374317776374+0j) (1.4608111271891147+0j) (1.4965038942573292+0j) (1.6117189369683431+0j) (1.6833127906008354+0j) (1.8645843941522613+0j) (1.9999999999999971+0j) (1.9999999999999993+0j) (1.9999999999999996+0j) (1.9999999999999998+0j) (2.000000000000001+0j) (2.0000000000000018+0j) (2.042133615369377+0j) (2.1906528834263312+0j) (2.3835186310706242+0j) (2.45064645292054+0j) (2.6373386812030533+0j) (2.784747301130748+0j) (2.802872641859934+0j) (2.9418561110435344+0j) (2.999999999999999+0j) (2.999999999999999+0j) (3.000000000000003+0j) (3.1071615405882875+0j) (3.13179141386069+0j) (3.170837125751229+0j) (3.371742234400183+0j) (3.5124616628366563+0j) (3.776716542370462+0j) (3.9999999999999947+0j) (4.000000000000012+0j) (4.103908267143527+0j) (4.214319743377537+0j) (4.252931859693563+0j) (4.325054032183833+0j) (4.428716747022897+0j) (5.030440834080537+0j) (5.320708087457286+0j) (5.60093123946317+0j) (5.621411373571372+0j) (5.8730979556110885+0j) (6.000000000000002+0j) (6.271258648775652+0j) (6.427095416600145+0j) (6.725460730142447+0j) (7.085274675041602+0j) (7.23901878020022+0j) (7.592594966174066+0j) (7.744447361203036+0j) (8.715260601677022+0j) 
-7.585457176814697e-16 -6.622187984088461e-16 -4.279484010722057e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.782097070922353e-16 9.0325803705458e-16 1.0213649143215942e-15 0.012651703331720764 0.07310054625824602 0.08282927662195078 0.1329978019577 0.24021170084770374 0.2548476708392338 0.3076852008900327 0.3442431266967903 0.3625298446760436 0.4213942234521607 0.5240275892301248 0.5317072481206686 0.5498022995321754 0.5683053233233981 0.5859912694745374 0.6496929772533813 0.6972243622680057 0.6992452367942675 0.7446310763816016 0.8097226768507507 0.8639472364268068 0.898920972154412 0.9266176523795386 0.9999999999999996 1.0 1.0000000000000002 1.0000000000000004 1.0000000000000009 1.0000000000000027 1.2103302261643794 1.381966011250104 1.426851997779166 1.4963273079656805 1.6839938738818865 1.9484358630689953 1.999999999999994 2.0000000000000027 2.073241802654943 2.2719740806936897 2.286786105369392 2.3501849255423455 2.6254576040179822 2.64417731886399 2.6812067038808762 2.838522033027317 2.978570053348302 2.9999999999999973 2.9999999999999982 3.0 3.0000000000000027 3.2573512792608086 3.4526665156961314 3.5224676868220084 3.554807470689557 3.618033988749898 3.7167304435087343 3.8948306407087756 4.039325851100443 4.169420771139233 4.2756216223880825 4.302775637731991 4.393741497741348 4.484086092617459 4.627052784712415 4.657354680123519 4.794129894430142 4.884737565983272 4.938659819145995 4.97132006005976 5.184175927562725 5.378329869104013 5.447562711857722 5.789865670162803 6.00000000000003 6.245868192166235 6.406464894152977 6.48218776913917 6.904611496388222 7.000000000000012 7.324132826004107 7.536286127646587 9.565047289935608 
(-3.325833169230442e-16+0j) (-1.5211762689644657e-16-8.515976613575796e-17j) (-1.5211762689644657e-16+8.515976613575796e-17j) 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j 0j (1.6663870682571958e-17+0j) (2.548625348070178e-16+0j) (4.108009487500815e-16+0j) (1.132608448742868e-15+0j) (0.058070605054588754+0j) (0.0778113219171578+0j) (0.11758947428224144+0j) (0.17387245805316287+0j) (0.19928210994199047+0j) (0.21482016278180713+0j) (0.23201364659095905+0j) (0.2837404470452431+0j) (0.30022168429864937+0j) (0.32074423342181685+0j) (0.34887273506726996+0j) (0.4244334709068793+0j) (0.4539355368852696+0j) (0.47927454736368685+0j) (0.6320813953404849+0j) (0.6578156925638512+0j) (0.7085677443382125+0j) (0.7533431137939524+0j) (0.7705971944509885+0j) (0.8520421872990382+0j) (0.9117996191086797+0j) (0.9999999999999991+0j) (1.0000000000000002+0j) (1.000000000000002+0j) (1.1031006985274663+0j) (1.130334630579014+0j) (1.344653206881411+0j) (1.366355053306683+0j) (1.4852224544968429+0j) (1.5083630058584752+0j) (1.5881192073336114+0j) (1.6390768422066773+0j) (1.7337567298079546+0j) (1.8807154080948354+0j) (1.9259723952673002+0j) (1.9999999999999984+0j) (1.9999999999999984+0j) (2.0000000000000004+0j) (2.0000000000000018+0j) (2.0000000000000027+0j) (2.070512414936348+0j) (2.238966013807161+0j) (2.3113302946271004+0j) (2.3676069930320613+0j) (2.386295272675272+0j) (2.5240550128874775+0j) (2.533345440090135+0j) (2.57897816741597+0j) (2.5864534586661074+0j) (2.7744423295077723+0j) (2.9006510882901164+0j) (3.0000000000000013+0j) (3.000000000000005+0j) (3.002292944578386+0j) (3.038366665200504+0j) (3.085432436688131+0j) (3.1921597418209138+0j) (3.4312433916879175+0j) (3.4473151453700703+0j) (3.699567012585207+0j) (4.062270369788189+0j) (4.16287195267085+0j) (4.235983938530301+0j) (4.241543548239278+0j) (4.327406028986628+0j) (4.59461202477373+0j) (4.69566722846923+0j) (4.8413414146789755+0j) (4.906826115602104+0j) (5.0321729537815045+0j) (5.605226446473418+0j) (5.845766683240024+0j) (6.230993626090424+0j) (6.28645067873667+0j) (6.602595464435468+0j) (6.709367456207906+0j) (7.582687728875165+0j) (7.964726239218106+0j) (8.262785900131444+0j) (8.35661412160923+0j) (8.606477242728555+0j) 
